id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionID	datasetName	ownerInstitutionCode	informationWithheld	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	startDayOfYear	endDayOfYear	fieldNumber	fieldNotes	eventRemarks	continent	country	countryCode	stateProvince	locality	verbatimElevation	locationRemarks	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	georeferenceRemarks
P5-F1-B1-TC23-2-12	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC23-2-12	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 50	07/07/2015	188	219	Podocarpus Occidental | TC23-2-12		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC23-2-12|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Secundario|Codigo camara: P850HI01226511|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Ambarera	2668,0	Categoria manejo: NA	lat: -4,3199071 | lon: -79,1774483	9522269,011	702266,0044	UTM 17S	WGS84	-4,31991	-79,17745	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC24-1-12	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC24-1-12	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 10	07/07/2015	188	219	Podocarpus Occidental | TC24-1-12	SI TIENE REPLICA	Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC24-1-12|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Intervenido|Codigo camara: P850HI01226398|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Q. El Cedral,	2687,0	Categoria manejo: NA	lat: -4,303547 | lon: -79,164188	9524074,779	703742,4864	UTM 17S	WGS84	-4,30355	-79,16419	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC25-1-13	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC25-1-13	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 20	08/07/2015	189	220	Podocarpus Occidental | TC25-1-13		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC25-1-13|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226346|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 100	South America	Ecuador	EC	Loja	Filo Ambarera	2744,0	Categoria manejo: NA	lat: -4,339846 | lon: -79,149434	9520056,381	705370,7086	UTM 17S	WGS84	-4,33985	-79,14943	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC26-2-13	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC26-2-13	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 10	08/07/2015	189	220	Podocarpus Occidental | TC26-2-13		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC26-2-13|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HH12225630|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	El Suro	2750,0	Categoria manejo: NA	lat: -4,3465831 | lon: -79,1594227	9519314,007	704259,9963	UTM 17S	WGS84	-4,34658	-79,15942	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC27-2-14	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC27-2-14	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 32 | # fotos: 15	09/07/2015	190	222	Podocarpus Occidental | TC27-2-14		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC27-2-14|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HH12225753|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Lagunas del Compadre	2793,0	Categoria manejo: Parque Nacional	lat: -4,123374 | lon: -79,158701	9543999,168	704398,719	UTM 17S	WGS84	-4,12337	-79,15870	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC28-1-14	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC28-1-14	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 32 | # fotos: 10	09/07/2015	190	222	Podocarpus Occidental | TC28-1-14	SI TIENE REPLICA	Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC28-1-14|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HH12225598|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	El Cristal	2800,0	Categoria manejo: NA	lat: -4,1177277 | lon: -79,1838452	9544630,009	701607,999	UTM 17S	WGS84	-4,11773	-79,18385	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC29-2-15	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC29-2-15	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 32 | # fotos: 10	10/07/2015	191	223	Podocarpus Occidental | TC29-2-15		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC29-2-15|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226301|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Hacienda Cachaco	2885,0	Categoria manejo: Parque Nacional	lat: -4,413451 | lon: -79,145521	9511915,036	705784,9997	UTM 17S	WGS84	-4,41345	-79,14552	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B1-TC30-1-15	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B1-TC30-1-15	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 32 | # fotos: 20	10/07/2015	191	223	Podocarpus Occidental | TC30-1-15		Paisaje: P5|Fase: F1|Bloque: B1|ETC estandar: TC30-1-15|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Bosque secundario |Codigo camara: P850HI01226306|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Hacienda Cachaco	2943,0	Categoria manejo: NA	lat: -4,3984949 | lon: -79,1488371	9513570,007	705421,0032	UTM 17S	WGS84	-4,39849	-79,14884	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B2-TC31-2-16	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B2-TC31-2-16	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 51 | # fotos: 25	23/09/2015	266	317	Yacuri Occidental | TC31-2-16		Paisaje: P5|Fase: F1|Bloque: B2|ETC estandar: TC31-2-16|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Maduro-Primario|Codigo camara: P850HI01226663|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Zamora Chinchipe	Paramo Tramos Rio Isimanchi	3085,0	Categoria manejo: Parque Nacional	lat: -4,7477813 | lon: -79,4182985	9475015,012	675426,0036	UTM 17S	WGS84	-4,74778	-79,41830	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B2-TC32-1-16	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B2-TC32-1-16	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 50 | # fotos: 50	24/09/2015	267	317	Yacuri Occidental | TC32-1-16		Paisaje: P5|Fase: F1|Bloque: B2|ETC estandar: TC32-1-16|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Maduro-Primario|Codigo camara: P850HI01226359|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Loja	Laguna Lanatosa	3191,0	Categoria manejo: Parque Nacional	lat: -4,7294418 | lon: -79,4223514	9477044,007	674980,999	UTM 17S	WGS84	-4,72944	-79,42235	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B2-TC33-1-17	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B2-TC33-1-17	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 53 | # fotos: 20	24/09/2015	267	320	Yacuri Occidental | TC33-1-17		Paisaje: P5|Fase: F1|Bloque: B2|ETC estandar: TC33-1-17|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Maduro-Primario|Codigo camara: P850HI01226312|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Zamora Chinchipe	Laguna Colorada	3222,0	Categoria manejo: Parque Nacional	lat: -4,740277 | lon: -79,395064	9475838,909	678005,522	UTM 17S	WGS84	-4,74028	-79,39506	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P5-F1-B2-TC34-2-17	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P5-F1-B2-TC34-2-17	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 53 | # fotos: 40	24/09/2015	267	320	Yacuri Occidental | TC34-2-17		Paisaje: P5|Fase: F1|Bloque: B2|ETC estandar: TC34-2-17|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Maduro-Primario|Codigo camara: P850HI01226356|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Zamora Chinchipe	Loma Soldado	3241,0	Categoria manejo: Parque Nacional	lat: -4,746356 | lon: -79,403924	9475168,961	677021,046	UTM 17S	WGS84	-4,74636	-79,40392	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
